2025-08-18 00:14:41.384, clsEvent.cmdReceivedEvent_S001(K) → cmdMySQL_Oven_QueryArea, SelectCommand=UPDATE tab_oven_machine_data SET MACH_OVEN_STATUS='WaitOpenDoor',MACH_OVEN_END='2025-08-18 00:14:41' WHERE MACH_NAME='3380-K21'
2025-08-18 00:14:41.395, clsEvent.cmdReceivedEvent_S001(L) → cmdMySQL_Oven_QueryArea, SelectCommand=UPDATE tab_oven_subcommand SET SUBCOM_STATUS='BakeCompleted',SUBCOM_END_BAKE='2025-08-18 00:14:41' WHERE SUBCOM_DEST='3380-K21'
2025-08-18 00:14:42.006, clsEvent.cmdReceivedEvent_S001(M) → cmdMySQL_Oven_QueryArea, SelectCommand=INSERT INTO tab_oven_command(COM_ID,COM_STATUS,COM_SORT,COM_ADD_TIME,COM_EQP_ID,COM_PRIORITY)VALUES('OPEN-DOOR-0818-001442-004','Waitting','OpenDoor','2025-08-18 00:14:42','3380-K21','1000')
2025-08-18 00:14:42.261, frmMain.cmdCheckCommand → cmdMySQL_Oven_QueryArea, SelectCommand=UPDATE tab_oven_command SET COM_STATUS='Transfering',COM_PRIORITY='1000' WHERE COM_ID='OPEN-DOOR-0818-001442-004'
2025-08-18 00:14:44.191, clsEvent.cmdReceivedEvent_S001(S) → cmdMySQL_Oven_QueryArea, SelectCommand=UPDATE tab_oven_machine_state SET MACH_STATE='Run' WHERE MACH_NAME='Robot'
2025-08-18 00:15:05.677, clsEvent.cmdReceivedEvent_S001(Q) → cmdMySQL_Oven_QueryArea, SelectCommand=UPDATE tab_oven_machine_data SET MACH_DOOR='160' WHERE MACH_NAME='3380-K21'
2025-08-18 00:15:06.221, clsEvent.cmdReceivedEvent_S004(E) → cmdMySQL_Oven_QueryArea, SelectCommand=UPDATE tab_oven_machine_data SET MACH_OVEN_STATUS='Radiating' WHERE MACH_NAME='3380-K21'
2025-08-18 00:15:06.229, clsEvent.cmdReceivedEvent_S004(F) → cmdMySQL_Oven_QueryArea, SelectCommand=DELETE FROM tab_oven_command WHERE COM_SORT='OpenDoor' AND COM_EQP_ID='3380-K21'
2025-08-18 00:15:19.446, clsEvent.cmdReceivedEvent_S001(S) → cmdMySQL_Oven_QueryArea, SelectCommand=UPDATE tab_oven_machine_state SET MACH_STATE='Idle' WHERE MACH_NAME='Robot'
2025-08-18 00:20:25.631, clsEvent.cmdReceivedEvent_S002(E) → cmdMySQL_Oven_QueryArea, SelectCommand=INSERT INTO tab_oven_load_state(LOAD_DATETIME,LOAD_MAGAZINE,LOAD_PATHNO)VALUES('2025-08-18 00:20:25','MA2926YIN','2')
2025-08-18 00:20:25.765, 可入排貨的烤箱=E0014107|E0014105|E0039330|E0046514|E0014422|E0034358|E0014103|E0014104|E0047095, 盒號=MA2926YIN
2025-08-18 00:20:28.449, clsEvent.cmdReceivedEvent_S002(E) → cmdMySQL_Oven_QueryArea, SelectCommand=INSERT INTO tab_oven_load_state(LOAD_DATETIME,LOAD_MAGAZINE,LOAD_PATHNO)VALUES('2025-08-18 00:20:28','MA20163IN','3')
2025-08-18 00:20:44.059, clsEvent.cmdExecutePreTrackIn(4) → MySQL_Update, SelectCommand=UPDATE tab_oven_subcommand SET SUBCOM_SCHEDULE='33UYWUB006', SUBCOM_PPID='09F3380', SUBCOM_MVIN_STATUS='WaitTrackOut', SUBCOM_DEST='3380-419', SUBCOM_DEST_PATH='0' WHERE SUBCOM_NAME='MA2926YIN'
2025-08-18 00:20:44.066, clsEvent.cmdExecutePreTrackIn(8) → MySQL_Update, SelectCommand=INSERT INTO tab_oven_schedule_data(SCHE_LOTID, SCHE_MAGNAME, SCHE_TIME, SCHE_PKG, SCHE_LC, SCHE_QTY, SCHE_YEAR, SCHE_OPER, SCHE_FLOOR, SCHE_EQP)VALUES('33UYWUB006', 'MA2926YIN', '2025-08-18 00:20:44.063', 'VO3U', '1635', '230', '5', '3380', '5F', '3380-419')
2025-08-18 00:20:44.193, clsEvent.cmdExecutePreTrackIn(1) → MySQL_Update, SelectCommand=INSERT INTO tab_oven_subcommand(SUBCOM_NAME,SUBCOM_STATUS,SUBCOM_ADD_TIME,SUBCOM_MVIN_STATUS)VALUES('MA20163IN','WaitMvinTransfer','2025-08-18 00:20:44','WaitTrackIn')
2025-08-18 00:20:44.227, 可入排貨的烤箱=E0014107|E0014105|E0039330|E0046514|E0014422|E0034358|E0014103|E0014104|E0047095, 盒號=MA20163IN
2025-08-18 00:20:51.320, clsEvent.cmdReceivedEvent_S002(E) → cmdMySQL_Oven_QueryArea, SelectCommand=INSERT INTO tab_oven_load_state(LOAD_DATETIME,LOAD_MAGAZINE,LOAD_PATHNO)VALUES('2025-08-18 00:20:51','MA21662IN','4')
2025-08-18 00:20:54.044, clsEvent.cmdReceivedEvent_S002(E) → cmdMySQL_Oven_QueryArea, SelectCommand=INSERT INTO tab_oven_load_state(LOAD_DATETIME,LOAD_MAGAZINE,LOAD_PATHNO)VALUES('2025-08-18 00:20:54','MA29037IN','5')
2025-08-18 00:21:00.121, clsEvent.cmdExecutePreTrackIn(4) → MySQL_Update, SelectCommand=UPDATE tab_oven_subcommand SET SUBCOM_SCHEDULE='33UY63B020', SUBCOM_PPID='09F3380', SUBCOM_MVIN_STATUS='WaitTrackOut', SUBCOM_DEST='3380-419', SUBCOM_DEST_PATH='0' WHERE SUBCOM_NAME='MA20163IN'
